Datetime,Close,log_return,log_return_lag_1,log_return_lag_2,log_return_lag_3,log_return_lag_4,log_return_lag_5,log_return_lag_6,log_return_lag_7,log_return_lag_8,log_return_lag_9,log_return_lag_10,roll_mean_3,roll_std_3,abs_roll_mean_3,roll_mean_7,roll_std_7,abs_roll_mean_7,roll_mean_14,roll_std_14,abs_roll_mean_14,momentum_3,momentum_7,momentum_14,abs_log_return,sq_log_return,fwd_return,target
2025-01-02 00:00:00,94900.0,0.005409759188754605,-0.0023280926513464684,-0.0015736807831385907,0.0016899567802041685,0.0018834389958406021,0.0029167991065954697,0.0021798895293949627,0.0004045996648039802,-0.0036036841185031433,0.002784007578696652,0.001437539180904577,0.0005026619180898486,0.004266378679225197,0.0031038442077465545,0.0014540100237578212,0.002646566857744938,0.0025688024336106953,0.0013632197555788997,0.002422964987295887,0.002435427977434357,0.0015091233365345236,0.010230042900179814,0.01926836079307459,0.005409759188754605,2.926549448031488e-05,-0.0023209209700990126,0
2025-01-02 01:00:00,94680.0,-0.0023209209700990126,0.005409759188754605,-0.0023280926513464684,-0.0015736807831385907,0.0016899567802041685,0.0018834389958406021,0.0029167991065954697,0.0021798895293949627,0.0004045996648039802,-0.0036036841185031433,0.002784007578696652,0.000253581855769708,0.004465381996553419,0.0033529242700666953,0.0008110370952586819,0.002968029661781283,0.0025889497822827027,0.0010656073640561666,0.002607975915861193,0.0024693757244971973,0.0007610350076103778,0.005693405846362909,0.015030339415510685,0.0023209209700990126,5.386674149445342e-06,0.00354251382615609,1
2025-01-02 02:00:00,95016.0,0.00354251382615609,-0.0023209209700990126,0.005409759188754605,-0.0023280926513464684,-0.0015736807831385907,0.0016899567802041685,0.0018834389958406021,0.0029167991065954697,0.0021798895293949627,0.0004045996648039802,-0.0036036841185031433,0.002210450681603894,0.004033813096243919,0.0037577313283365696,0.0009004249123387705,0.0030503005493838784,0.002678337599362791,0.0010549441913197798,0.0025966930766526323,0.0024587125517608103,0.006653388142560557,0.0063228799288279625,0.014878822511562362,0.00354251382615609,1.254940420850706e-05,-0.001927848518329226,0
2025-01-02 03:00:00,94833.0,-0.001927848518329226,0.00354251382615609,-0.0023209209700990126,0.005409759188754605,-0.0023280926513464684,-0.0015736807831385907,0.0016899567802041685,0.0018834389958406021,0.0029167991065954697,0.0021798895293949627,0.0004045996648039802,-0.0002354185540907162,0.0032776830674079876,0.0025970944381947763,0.00035595526745736645,0.003182862553329108,0.002684681816861166,0.000749591200709619,0.0026829752537926286,0.002428766492340539,-0.0007060063224446633,0.002494793703817333,0.01054953486141752,0.001927848518329226,3.716599909624192e-06,0.007103033930382155,1
2025-01-02 04:00:00,95509.0,0.007103033930382155,-0.001927848518329226,0.00354251382615609,-0.0023209209700990126,0.005409759188754605,-0.0023280926513464684,-0.0015736807831385907,0.0016899567802041685,0.0018834389958406021,0.0029167991065954697,0.0021798895293949627,0.002905899746069673,0.004548974342182424,0.00419113209162249,0.0011292520031970787,0.00408944331495646,0.0034579785526008783,0.0011542693971008744,0.0031765836832977905,0.0028334446887317948,0.008755809040980056,0.007936089154363168,0.01629104684075,0.007103033930382155,5.0453091016160164e-05,-0.0009218038677138259,0
2025-01-02 05:00:00,95421.0,-0.0009218038677138259,0.007103033930382155,-0.001927848518329226,0.00354251382615609,-0.0023209209700990126,0.005409759188754605,-0.0023280926513464684,-0.0015736807831385907,0.0016899567802041685,0.0018834389958406021,0.0029167991065954697,0.0014177938481130343,0.004949191606165344,0.0033175621054750692,0.001222377276829188,0.0040245405137207665,0.003364853278968769,0.0008895685795001261,0.0031847230649015503,0.002700430137947307,0.004262440010103452,0.008593353627600164,0.012531833616298726,0.0009218038677138259,8.497223705321687e-07,4.1918615015122225e-05,1
2025-01-02 06:00:00,95425.0,4.1918615015122225e-05,-0.0009218038677138259,0.007103033930382155,-0.001927848518329226,0.00354251382615609,-0.0023209209700990126,0.005409759188754605,-0.0023280926513464684,-0.0015736807831385907,0.0016899567802041685,0.0018834389958406021,0.0020743828925611505,0.004381516712402568,0.0026889188043703687,0.0015609503148808438,0.0037675540718566636,0.003038256988064291,0.0011499687747514307,0.002927743525863561,0.0024460183162695916,0.0062425526979004164,0.010986566088909688,0.016229859106931865,4.1918615015122225e-05,1.7571702847860305e-09,0.0028776998276151956,1
2025-01-02 07:00:00,95700.0,0.0028776998276151956,4.1918615015122225e-05,-0.0009218038677138259,0.007103033930382155,-0.001927848518329226,0.00354251382615609,-0.0023209209700990126,0.005409759188754605,-0.0023280926513464684,-0.0015736807831385907,0.0016899567802041685,0.0006659381916388307,0.0019751221245057067,0.0012804741034480483,0.0011992275490037853,0.0034441103864032113,0.002676534222187232,0.0013266187863808035,0.0029538042524138077,0.002622668327898964,0.0019998115360855273,0.008429926238145313,0.018746207645386814,0.0028776998276151956,8.281156297856526e-06,0.003202807017303401,1
2025-01-02 08:00:00,96007.0,0.003202807017303401,0.0028776998276151956,4.1918615015122225e-05,-0.0009218038677138259,0.007103033930382155,-0.001927848518329226,0.00354251382615609,-0.0023209209700990126,0.005409759188754605,-0.0023280926513464684,-0.0015736807831385907,0.002040808486644573,0.0017387047507768062,0.0020408084866445735,0.00198833154720413,0.0031207762755390053,0.0028025179432164308,0.0013996843212314063,0.0029889764855358237,0.0026957338627495663,0.00614120581423383,0.01401563160118302,0.0197888341264445,0.003202807017303401,1.0257972790087909e-05,0.006509540690156257,1
2025-01-02 09:00:00,96634.0,0.006509540690156257,0.003202807017303401,0.0028776998276151956,4.1918615015122225e-05,-0.0009218038677138259,0.007103033930382155,-0.001927848518329226,0.00354251382615609,-0.0023209209700990126,0.005409759188754605,-0.0023280926513464684,0.004196682511691618,0.0020095791565561223,0.004196682511691618,0.002412192527775583,0.0035403321410556778,0.0032263789237878837,0.0016563087200571764,0.003270247641695245,0.002952358261575337,0.012669635839664739,0.017028710953944648,0.023459261377476892,0.006509540690156257,4.23741199968e-05,-0.00024839063695015833,0
2025-01-02 10:00:00,96610.0,-0.00024839063695015833,0.006509540690156257,0.003202807017303401,0.0028776998276151956,4.1918615015122225e-05,-0.0009218038677138259,0.007103033930382155,-0.001927848518329226,0.00354251382615609,-0.0023209209700990126,0.005409759188754605,0.0031546523568365,0.003379223003734006,0.003320246114803272,0.002652115082258307,0.003241489284353006,0.002986456369305159,0.0015040351748578367,0.0033082696559778996,0.0028355690930831627,0.009508881922674961,0.01873820294623174,0.021279744600780193,0.00024839063695015833,6.169790852450536e-08,8.280373449576063e-05,1
2025-01-02 11:00:00,96618.0,8.280373449576063e-05,-0.00024839063695015833,0.006509540690156257,0.003202807017303401,0.0028776998276151956,4.1918615015122225e-05,-0.0009218038677138259,0.007103033930382155,-0.001927848518329226,0.00354251382615609,-0.0023209209700990126,0.002114651262567287,0.0038096866325813914,0.002280245020534059,0.0016492250542745359,0.002670632884885916,0.001983566341321389,0.0013892385287358074,0.0033291401257672976,0.0027207724469611332,0.006364119282968872,0.011611471170256182,0.019639709995039834,8.280373449576063e-05,6.856458446444418e-09,0.0014066154606019877,1
2025-01-02 12:00:00,96754.0,0.0014066154606019877,8.280373449576063e-05,-0.00024839063695015833,0.006509540690156257,0.003202807017303401,0.0028776998276151956,4.1918615015122225e-05,-0.0009218038677138259,0.007103033930382155,-0.001927848518329226,0.00354251382615609,0.00041367618604919664,0.0008757104145386323,0.0005792699440159689,0.001981856386891081,0.0024313180413162027,0.0020528251403054117,0.0016021168318601346,0.0032185547688702693,0.0027088392096370905,0.001241798952749562,0.013969671246371274,0.022683071199052884,0.0014066154606019877,1.978567054004542e-06,-0.004038986838987914,0
2025-01-02 13:00:00,96364.0,-0.004038986838987914,0.0014066154606019877,8.280373449576063e-05,-0.00024839063695015833,0.006509540690156257,0.003202807017303401,0.0028776998276151956,4.1918615015122225e-05,-0.0009218038677138259,0.007103033930382155,-0.001927848518329226,-0.000849855881296722,0.0028400768599674085,0.0018428020113618875,0.0013988698934620754,0.003305952367558536,0.0026238348865872396,0.0014799101041714595,0.0034062685840408006,0.002831045937325765,-0.002546320256702206,0.009840188629814062,0.020934864601432457,0.004038986838987914,1.6313414685517585e-05,0.008133781245727063,1
2025-01-02 14:00:00,97151.0,0.008133781245727063,-0.004038986838987914,0.0014066154606019877,8.280373449576063e-05,-0.00024839063695015833,0.006509540690156257,0.003202807017303401,0.0028776998276151956,4.1918615015122225e-05,-0.0009218038677138259,0.007103033930382155,0.0018338032891137123,0.006097617386462134,0.004526461181772322,0.0021497386674780563,0.004179341891525706,0.0033747036606032207,0.001674483108240921,0.0037120896028243265,0.0030256189413952264,0.005516570411310484,0.01516196447230933,0.02371970495258169,0.008133781245727063,6.61583973533413e-05,-0.008144158618902745,0
2025-01-02 15:00:00,96363.0,-0.008144158618902745,0.008133781245727063,-0.004038986838987914,0.0014066154606019877,8.280373449576063e-05,-0.00024839063695015833,0.006509540690156257,0.003202807017303401,0.0028776998276151956,4.1918615015122225e-05,-0.0009218038677138259,-0.0013497880707211984,0.008465617170092296,0.006772308901205909,0.0005287435765914643,0.005645992453029186,0.00408061103226027,0.0012585375618977973,0.004447602999227855,0.0034415644877383504,-0.004041176592182283,0.00370806295374293,0.017775665399239582,0.008144158618902745,6.632731960984787e-05,0.008123571897337466,1
2025-01-02 16:00:00,97149.0,0.008123571897337466,-0.008144158618902745,0.008133781245727063,-0.004038986838987914,0.0014066154606019877,8.280373449576063e-05,-0.00024839063695015833,0.006509540690156257,0.003202807017303401,0.0028776998276151956,4.1918615015122225e-05,0.0027043981747205945,0.009395127164442851,0.008133837253989092,0.0007593194633316368,0.005955427651998547,0.0043111869190004416,0.00158575599555361,0.004784336493730669,0.003768782921394163,0.008146195674733292,0.005329387172216871,0.022448850719878788,0.008123571897337466,6.599242037121104e-05,-0.004860013590202823,0
2025-01-02 17:00:00,96678.0,-0.004860013590202823,0.008123571897337466,-0.008144158618902745,0.008133781245727063,-0.004038986838987914,0.0014066154606019877,8.280373449576063e-05,-0.00024839063695015833,0.006509540690156257,0.003202807017303401,0.0028776998276151956,-0.0016268667705893675,0.00860230741168529,0.007042581368814345,0.00010051618429554189,0.006328849067381678,0.004969990198036537,0.0013763156332769245,0.005008890550165134,0.0039782232836708484,-0.004868709534641913,0.0007038608839664562,0.01945525291828787,0.004860013590202823,2.3619732096956136e-05,0.0057551444471015956,1
2025-01-02 18:00:00,97236.0,0.0057551444471015956,-0.004860013590202823,0.008123571897337466,-0.008144158618902745,0.008133781245727063,-0.004038986838987914,0.0014066154606019877,8.280373449576063e-05,-0.00024839063695015833,0.006509540690156257,0.003202807017303401,0.00300623425141208,0.006914532050402327,0.006246243311547294,0.000910850571810661,0.006679620715638328,0.0057803245855516565,0.0012800378130425987,0.004902164879150928,0.0038819454634365226,0.009059493789109974,0.00639632366639753,0.01808206556450176,0.0057551444471015956,3.312168760700433e-05,-0.0002468526302339818,0
2025-01-02 19:00:00,97212.0,-0.0002468526302339818,0.0057551444471015956,-0.004860013590202823,0.008123571897337466,-0.008144158618902745,0.008133781245727063,-0.004038986838987914,0.0014066154606019877,8.280373449576063e-05,-0.00024839063695015833,0.006509540690156257,0.00021609274222159688,0.005322699864978829,0.0036206702225127997,0.0006746408445483797,0.006688396993562821,0.00561464418121337,0.0013282486157197306,0.004882122916461311,0.003833734660759391,0.0006484884044097861,0.004733654422556244,0.018769453265004454,0.0002468526302339818,6.093622105343495e-08,8.22909809548567e-05,1
2025-01-02 20:00:00,97220.0,8.22909809548567e-05,-0.0002468526302339818,0.0057551444471015956,-0.004860013590202823,0.008123571897337466,-0.008144158618902745,0.008133781245727063,-0.004038986838987914,0.0014066154606019877,8.280373449576063e-05,-0.00024839063695015833,0.0018635275992741568,0.0033742547543001793,0.0020280960194301446,0.0012633948188259182,0.006378533005157579,0.005049401915780076,0.0013311323561439972,0.004881316526087936,0.003836618401183658,0.005606239268499458,0.008882985347225203,0.01881058422845161,8.22909809548567e-05,6.7718055465125886e-09,-0.0008643932292312022,0
2025-01-02 21:00:00,97136.0,-0.0008643932292312022,8.22909809548567e-05,-0.0002468526302339818,0.0057551444471015956,-0.004860013590202823,0.008123571897337466,-0.008144158618902745,0.008133781245727063,-0.004038986838987914,0.0014066154606019877,8.280373449576063e-05,-0.0003429849595034424,0.0004806077579502359,0.0003978456134733469,-2.2058677596690957e-05,0.005625427943270315,0.0040109179134235244,0.001063839994940683,0.004892557079776987,0.0036928107870133724,-0.001028425685959955,-0.00015439882245160685,0.01500522466039711,0.0008643932292312022,7.471756547407458e-07,-0.003144867440086719,0
2025-01-02 22:00:00,96831.0,-0.003144867440086719,-0.0008643932292312022,8.22909809548567e-05,-0.0002468526302339818,0.0057551444471015956,-0.004860013590202823,0.008123571897337466,-0.008144158618902745,0.008133781245727063,-0.004038986838987914,0.0014066154606019877,-0.0013089898961210218,0.0016588814049780692,0.001363850550090926,0.0006921257765198841,0.004656279780013351,0.0032967334593069493,0.0006104346765556745,0.004972559015528889,0.0036886722457836097,-0.003919269226021482,0.004856635845708501,0.008582707510910614,0.003144867440086719,9.890191215717595e-06,0.0007845647616722827,1
2025-01-02 23:00:00,96907.0,0.0007845647616722827,-0.003144867440086719,-0.0008643932292312022,8.22909809548567e-05,-0.0002468526302339818,0.0057551444471015956,-0.004860013590202823,0.008123571897337466,-0.008144158618902745,0.008133781245727063,-0.004038986838987914,-0.0010748986358818796,0.00197315578496149,0.0015979418103300679,-0.0003563038142894277,0.003345976927837776,0.0022483038684976376,0.00020150782452110487,0.004676720039484977,0.00327974539374904,-0.0032195021600494034,-0.0024910189502722613,0.002825092617505298,0.0007845647616722827,6.155418652578858e-07,-0.00172478831482658,0
2025-01-03 00:00:00,96740.0,-0.00172478831482658,0.0007845647616722827,-0.003144867440086719,-0.0008643932292312022,8.22909809548567e-05,-0.0002468526302339818,0.0057551444471015956,-0.004860013590202823,0.008123571897337466,-0.008144158618902745,0.008133781245727063,-0.0013616969977470056,0.001989720039467627,0.0018847401721951939,9.15855107643213e-05,0.0028094626935830373,0.0018004145434438884,9.605084752993187e-05,0.004704210438248588,0.0033852023707402128,-0.004076758359413568,0.0006413041229649252,0.0013456163958183165,0.00172478831482658,2.974894730962314e-06,0.0015287048239123312,1
2025-01-03 01:00:00,96888.0,0.0015287048239123312,-0.00172478831482658,0.0007845647616722827,-0.003144867440086719,-0.0008643932292312022,8.22909809548567e-05,-0.0002468526302339818,0.0057551444471015956,-0.004860013590202823,0.008123571897337466,-0.008144158618902745,0.0001961604235860113,0.0017046903383794736,0.0013460193001370647,-0.0005121915782627165,0.0015703539113858275,0.0011966374544168505,0.00019932949677397267,0.004719743614564052,0.003488481019984254,0.0005886544598321386,-0.0035789213871405545,0.00279451033968825,0.0015287048239123312,2.3369384386528315e-06,1.0321142344115058e-05,1
2025-01-03 02:00:00,96889.0,1.0321142344115058e-05,0.0015287048239123312,-0.00172478831482658,0.0007845647616722827,-0.003144867440086719,-0.0008643932292312022,8.22909809548567e-05,-0.0002468526302339818,0.0057551444471015956,-0.004860013590202823,0.008123571897337466,-6.192078285671125e-05,0.001627949192319222,0.001087938093694342,-0.00047545246789441696,0.0015805713572560286,0.0011628472418611553,9.959418832698174e-05,0.004707005108174164,0.003388745711537262,-0.0001857450958134832,-0.0033226350656297976,0.0013952911507535415,1.0321142344115058e-05,1.0652597928748487e-10,0.0011243663730228773,1
2025-01-03 03:00:00,96998.0,0.0011243663730228773,1.0321142344115058e-05,0.0015287048239123312,-0.00172478831482658,0.0007845647616722827,-0.003144867440086719,-0.0008643932292312022,8.22909809548567e-05,-0.0002468526302339818,0.0057551444471015956,-0.004860013590202823,0.0008877974464264411,0.0007863497274663351,0.0008877974464264411,-0.0003265845547418426,0.001687327565131908,0.0013117151550137297,0.0004684051320420383,0.004557704095509639,0.0031805585353969026,0.002666942319619503,-0.002283480765274626,0.0065792204557719725,0.0011243663730228773,1.26419974078462e-06,-0.002797782183744372,0
2025-01-03 04:00:00,96727.0,-0.002797782183744372,0.0011243663730228773,1.0321142344115058e-05,0.0015287048239123312,-0.00172478831482658,0.0007845647616722827,-0.003144867440086719,-0.0008643932292312022,8.22909809548567e-05,-0.0002468526302339818,0.0057551444471015956,-0.0005543648894591266,0.002021129649780809,0.0013108232330371215,-0.0006027829768151526,0.0019307177613979497,0.0015879135770870397,-0.0003124208272059213,0.00405177080190856,0.002799415745255282,-0.0016617124927751359,-0.004210591335858993,-0.004364340047966597,0.002797782183744372,7.827585147677428e-06,-0.0005584281427434533,0
2025-01-03 05:00:00,96673.0,-0.0005584281427434533,-0.002797782183744372,0.0011243663730228773,1.0321142344115058e-05,0.0015287048239123312,-0.00172478831482658,0.0007845647616722827,-0.003144867440086719,-0.0008643932292312022,8.22909809548567e-05,-0.0002468526302339818,-0.0007439479844883161,0.0019676446666252027,0.0014935255665035673,-0.00023329164862325743,0.0015785084461130187,0.0012184222488951443,0.00022941706394831378,0.0033744876849100282,0.002257577854101047,-0.0022293552415650897,-0.0016317088535696689,0.0032170023764308553,0.0005584281427434533,3.118419906079026e-07,-0.001977686958701502,0
2025-01-03 06:00:00,96482.0,-0.001977686958701502,-0.0005584281427434533,-0.002797782183744372,0.0011243663730228773,1.0321142344115058e-05,0.0015287048239123312,-0.00172478831482658,0.0007845647616722827,-0.003144867440086719,-0.0008643932292312022,8.22909809548567e-05,-0.0017779657617297759,0.001132957654825025,0.0017779657617297759,-0.0006278990372480838,0.0016261924790976694,0.0013888682770421758,-0.0004921014257687554,0.002531320047268558,0.0018185860727699067,-0.005319697313346694,-0.004385648095596828,-0.006865742313353684,0.001977686958701502,3.9112457066179964e-06,-0.0024386585979604813,0
2025-01-03 07:00:00,96247.0,-0.0024386585979604813,-0.001977686958701502,-0.0005584281427434533,-0.002797782183744372,0.0011243663730228773,1.0321142344115058e-05,0.0015287048239123312,-0.00172478831482658,0.0007845647616722827,-0.003144867440086719,-0.0008643932292312022,-0.001658257899801812,0.0009799708332055266,0.001658257899801812,-0.0007298805062672126,0.001725779748100576,0.0014908497460613044,-0.00031914749775144524,0.0022801855635269175,0.0016456321447525964,-0.004962420006823343,-0.005096133967335104,-0.004458098016094647,0.0024386585979604813,5.947055757406581e-06,-0.0021322080583511416,0
2025-01-03 08:00:00,96042.0,-0.0021322080583511416,-0.0024386585979604813,-0.001977686958701502,-0.0005584281427434533,-0.002797782183744372,0.0011243663730228773,1.0321142344115058e-05,0.0015287048239123312,-0.00172478831482658,0.0007845647616722827,-0.003144867440086719,-0.0021828512050043754,0.00023462152347440728,0.002182851205004375,-0.0012528680608762802,0.001461768188839814,0.0015770644938382773,-0.0008825298195694979,0.0015073351842826033,0.0013868509741275638,-0.006527158565473257,-0.00873173148377504,-0.01227940269036154,0.0021322080583511416,4.5463112040975456e-06,0.0048403106705849335,1
2025-01-03 09:00:00,96508.0,0.0048403106705849335,-0.0021322080583511416,-0.0024386585979604813,-0.001977686958701502,-0.0005584281427434533,-0.002797782183744372,0.0011243663730228773,1.0321142344115058e-05,0.0015287048239123312,-0.00172478831482658,0.0007845647616722827,8.981467142443657e-05,0.004116902617482785,0.0031370591089655187,-0.0005628695568418775,0.002739193676030561,0.00226706299787268,-0.0005191610123681468,0.002148972437399647,0.0017149551198669176,0.0002694803175722349,-0.003932334939982907,-0.00724190429165128,0.0048403106705849335,2.342860738777837e-05,-0.0007463305761470383,0
2025-01-03 10:00:00,96436.0,-0.0007463305761470383,0.0048403106705849335,-0.0021322080583511416,-0.0024386585979604813,-0.001977686958701502,-0.0005584281427434533,-0.002797782183744372,0.0011243663730228773,1.0321142344115058e-05,0.0015287048239123312,-0.00172478831482658,0.0006539240120289175,0.003691143324245474,0.0025729497683610377,-0.0008301119781518655,0.002636476665589243,0.0022130578840332746,-0.0005783482664468536,0.0021425342767735444,0.0017623865195235022,0.0019636975697943093,-0.005793933895544279,-0.008064184324213075,0.0007463305761470383,5.570093288919701e-07,0.0026304086084027165,1
2025-01-03 11:00:00,96690.0,0.0026304086084027165,-0.0007463305761470383,0.0048403106705849335,-0.0021322080583511416,-0.0024386585979604813,-0.001977686958701502,-0.0005584281427434533,-0.002797782183744372,0.0011243663730228773,1.0321142344115058e-05,0.0015287048239123312,0.00224146290094687,0.002813556322065185,0.0027390166183782296,-5.465615070228141e-05,0.0027568160910396984,0.0021891473732701806,-0.00032871956375871657,0.0023041398656335507,0.00188853047517861,0.006747048166427128,-0.0003825198755259551,-0.004591500576511254,0.0026304086084027165,6.919049447159116e-06,-0.0008380799149612971,0
2025-01-03 12:00:00,96609.0,-0.0008380799149612971,0.0026304086084027165,-0.0007463305761470383,0.0048403106705849335,-0.0021322080583511416,-0.0024386585979604813,-0.001977686958701502,-0.0005584281427434533,-0.002797782183744372,0.0011243663730228773,1.0321142344115058e-05,0.00034866603909812656,0.0019765794569725054,0.0014049396998370173,-9.460640387625909e-05,0.002767339401369493,0.002229097626444159,-0.00016394902624975783,0.002165577827506126,0.0017237599376696516,0.0010465453641148592,-0.000662025591426807,-0.0022926542119775517,0.0008380799149612971,7.02377943861535e-07,-0.0016367972161492029,0
2025-01-03 13:00:00,96451.0,-0.0016367972161492029,-0.0008380799149612971,0.0026304086084027165,-0.0007463305761470383,0.0048403106705849335,-0.0021322080583511416,-0.0024386585979604813,-0.001977686958701502,-0.0005584281427434533,-0.002797782183744372,0.0011243663730228773,5.1843825764071764e-05,0.0022685313719458255,0.0017017619131710722,-4.590786922593064e-05,0.0027314453887026828,0.00218039909179383,-0.00033690345323700684,0.002180636346116021,0.0017846336844180028,0.0001555435729396759,-0.0003213034555668015,-0.004705542427275611,0.0016367972161492029,2.6791051267937805e-06,0.00541810596168526,1
